_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
325.0694174614884	-23.1978683602380	325.06941746149	47.5893	-23.19786836024	23.7998	6816581013965377024							0	1.5313e+02	2.3424e+00	20.2257	0.0166	2.9523e+02	5.0746e+01	19.1760	0.1866	2.5975e+02	4.2646e+01	18.7255	0.1783	0.4505							
325.0916998240256	-23.1873826113071	325.09169982403	0.8715	-23.18738261131	1.0142	6816581048326379776							0	3.3138e+03	3.1344e+01	16.8876	0.0103	4.2897e+03	6.6153e+02	16.2703	0.1674	5.4618e+03	1.3009e+03	15.4186	0.2586	0.8517			5095.63				
325.0943125813081	-23.2074913193445	325.09431487746	0.2933	-23.20752019960	0.3350	6816580945244927744	-0.4205	0.3517	0.490	0.531	-6.708	0.516	0	5.8262e+02	1.3819e+00	18.7749	0.0026	5.9804e+02	1.5521e+01	18.4096	0.0282	5.6659e+02	1.3278e+01	17.8788	0.0254	0.5308							
325.0980238742791	-23.2027718440544	325.09803177860	0.7095	-23.20279050942	0.6200	6816580979604659456	-2.2872	0.8188	1.687	1.208	-4.335	1.032	0	3.1111e+02	3.8273e+00	19.4561	0.0134																
325.0791421143231	-23.2023241516612	325.07914211432	42.2880	-23.20232415166	20.9293	6816580945245900160							0	5.2306e+02	5.1228e+00	18.8920	0.0106	5.2884e+02	1.6529e+01	18.5431	0.0339	5.3906e+02	2.4674e+01	17.9328	0.0497	0.6102							
325.0947724762587	-23.2075497075455	325.09475994095	0.6800	-23.20758028017	0.7003	6816580945244927872	2.1895	0.6943	-2.676	1.343	-7.101	1.105	0	3.3520e+02	1.7469e+00	19.3751	0.0057																
325.0976041035340	-23.2031452552105	325.09760004548	0.6451	-23.20317152212	0.5684	6816580979604659328	-2.1439	0.7758	-0.866	1.148	-6.101	0.912	0	4.3262e+02	1.8600e+00	19.0981	0.0047	6.0915e+02	9.0395e+00	18.3896	0.0161	8.2532e+02	1.4248e+02	17.4704	0.1874	0.9192							
325.0972939344699	-23.2034293061356	325.09729393447	1.8364	-23.20342930614	1.5563	6816580979604659200							0	3.0847e+02	4.2256e+00	19.4653	0.0149																
325.0917396898416	-23.1866544276622	325.09173968984	65.3906	-23.18665442766	61.9385	6816581048326255744							0	5.0733e+02	4.6969e+00	18.9251	0.0101																
325.0788662016209	-23.2001104583180	325.07886620162	1.1315	-23.20011045832	1.1615	6816581013965382016							0	2.4073e+02	2.1500e+00	19.7345	0.0097	2.9026e+02	1.5068e+01	19.1944	0.0564	2.8944e+02	1.4246e+01	18.6080	0.0534	0.5864							
325.0670349614365	-23.1960945258900	325.06703496144	1.4298	-23.19609452589	1.4858	6816581013965378432							0	1.8389e+02	1.6290e+00	20.0270	0.0096	1.8222e+02	1.9036e+01	19.6999	0.1134	2.1518e+02	8.3648e+00	18.9299	0.0422	0.7700							
325.1028940529391	-23.1925238618506	325.10289405294	37.1364	-23.19252386185	42.5915	6816580979604664704							0	1.1300e+02	3.4385e+00	20.5557	0.0330																
325.0740839098096	-23.1881882142863	325.07411366595	0.5774	-23.18824740386	0.6891	6816581013964829824	1.1688	0.8189	6.353	1.127	-13.747	1.062	0	3.8224e+02	6.0272e+00	19.2325	0.0171	5.8736e+02	1.7994e+01	18.4291	0.0333	6.1074e+02	7.9077e+00	17.7973	0.0141	0.6319							
325.0812863267715	-23.1941659461344	325.08128632677	50.8524	-23.19416594613	25.4240	6816581013966954112							0	3.1857e+02	2.0844e+00	19.4304	0.0071	4.5196e+02	1.9021e+01	18.7136	0.0457	6.2306e+02	1.5409e+02	17.7756	0.2685	0.9380							
325.0841148369063	-23.2042039707247	325.08411483691	47.2366	-23.20420397072	23.5679	6816580945245901184							0	1.2738e+02	1.9425e+00	20.4256	0.0166																
325.0840706009771	-23.2052503823351	325.08407060098	2.9352	-23.20525038234	1.8729	6816580945247469184							0	2.6366e+02	6.5864e+00	19.6358	0.0271																
325.1022608883421	-23.1920674951332	325.10226088834	1.4566	-23.19206749513	2.2037	6816580979604678272							0	4.2907e+02	2.0322e+00	19.1071	0.0051																
325.1034645349907	-23.1957717787547	325.10346453499	23.1048	-23.19577177875	27.2441	6816580979606718592							1	1.3268e+02	1.8149e+00	20.3814	0.0149																
325.0825036671146	-23.2052927200714	325.08249829471	0.4906	-23.20531892187	0.4517	6816580945247468672	0.3933	0.6204	-1.147	0.861	-6.086	0.720	0	4.4327e+02	1.4248e+00	19.0717	0.0035	3.4542e+02	1.8666e+01	19.0055	0.0587	3.4928e+02	1.7129e+01	18.4040	0.0532	0.6015							
325.0768903477956	-23.2038833615146	325.07688739570	0.0395	-23.20391353072	0.0421	6816581009670463360	-0.0568	0.0492	-0.630	0.073	-7.007	0.065	0	2.0296e+04	7.0126e+00	14.9198	0.0004	1.0123e+04	2.8577e+01	15.3381	0.0031	1.5626e+04	3.3974e+01	14.2773	0.0024	1.0607			5120.21				
325.0877627167800	-23.1956970445750	325.08775547954	0.3465	-23.19572730154	0.3507	6816580979604967680	-0.2845	0.4315	-1.545	0.632	-7.027	0.543	0	7.1840e+02	2.6314e+00	18.5475	0.0040	1.0182e+03	8.0935e+01	17.8318	0.0863												
325.0828893612761	-23.1923830207467	325.08288936128	48.8719	-23.19238302075	24.3915	6816581048324473216							0	4.6156e+02	3.3755e+00	19.0278	0.0079																
325.0865740846230	-23.2047678932491	325.08654751734	0.7991	-23.20479919090	0.7259	6816580945245902080	2.9670	0.9525	-5.671	1.404	-7.269	1.168	0	3.0353e+02	2.7871e+00	19.4829	0.0100	8.2718e+02	8.5340e+01	18.0574	0.1120	5.6425e+02	3.1899e+01	17.8832	0.0614	0.1742							
325.0711066748844	-23.1977801039582	325.07110667488	1.5303	-23.19778010396	1.4817	6816581013965378560							0	2.0399e+02	2.1890e+00	19.9143	0.0117																
325.0934614367042	-23.1870969462115	325.09346143670	1.8760	-23.18709694621	2.0450	6816581048326353664							0	9.7447e+02	9.6323e+00	18.2164	0.0107																
325.0930909872415	-23.1870615825912	325.09309098724	23.3290	-23.18706158259	28.4773	6816581048326353536							0	6.7692e+02	8.0078e+00	18.6120	0.0128																
325.0975287733374	-23.2002303278782	325.09752680895	0.3930	-23.20026165832	0.4417	6816580979604679168	0.1644	0.5151	-0.419	0.717	-7.277	0.702	0	4.0698e+02	1.2503e+00	19.1644	0.0033	5.6137e+02	3.9540e+01	18.4783	0.0765	6.8071e+02	2.7377e+01	17.6795	0.0437	0.7987							
325.0972914781840	-23.1999446574269	325.09729748683	0.6415	-23.19996011374	0.6000	6816580979604679040	-2.3321	0.8655	1.283	1.226	-3.590	1.007	1	4.4924e+02	1.2286e+01	19.0572	0.0297	6.8904e+02	1.6867e+01	18.2558	0.0266	7.2778e+02	3.0425e+01	17.6069	0.0454	0.6489							
325.1017364036168	-23.1953792773482	325.10173640362	20.7564	-23.19537927735	25.6120	6816580979604663040							0	2.3592e+02	3.1952e+00	19.7565	0.0147																
325.0860705263257	-23.2040509941419	325.08607099912	0.7074	-23.20408027211	0.7329	6816580945245903232	-0.7350	0.8477	0.101	1.210	-6.800	1.176	0	2.3023e+02	1.1490e+00	19.7829	0.0054	2.5877e+02	1.4275e+01	19.3191	0.0599	2.4170e+02	1.6579e+01	18.8037	0.0745	0.5154							
325.0770416743867	-23.1985574860838	325.07704167439	46.1865	-23.19855748608	23.0717	6816581013965384576							0	3.1565e+02	1.6783e+00	19.4404	0.0058	5.5154e+02	4.7905e+01	18.4974	0.0943	4.9758e+02	1.6755e+01	18.0198	0.0366	0.4777							
325.0875744623708	-23.1801055386191	325.08757446237	19.9949	-23.18010553862	39.2731	6816581048326353024							1	8.0999e+02	8.4689e+00	18.4172	0.0114																
325.0973304740816	-23.2007783812346	325.09733047408	1.6012	-23.20077838123	0.9334	6816580979604678656							0	2.2206e+02	2.4133e+00	19.8222	0.0118																
325.1018327395171	-23.1916827102165	325.10183273952	4.9844	-23.19168271022	7.2001	6816580979604680576							0	1.4246e+02	1.7246e+00	20.3041	0.0131																
325.0972706508136	-23.1891545815517	325.09727065081	27.3159	-23.18915458155	46.4534	6816580979606776192							0	3.2702e+02	2.9570e+00	19.4019	0.0098																
325.0872419477620	-23.1834987451258	325.08724194776	14.0585	-23.18349874513	13.2479	6816581048324279424							0	7.8766e+02	9.2081e+00	18.4475	0.0127																
325.0942765098662	-23.1953367549707	325.09427650987	1.7962	-23.19533675497	3.1427	6816580979606353280							0	2.2083e+02	1.6755e+00	19.8282	0.0082																
325.0911903628264	-23.1954539593340	325.09119036283	1.3008	-23.19545395933	1.0608	6816580979604955904							0	7.1358e+02	2.2964e+00	18.5548	0.0035																
325.0912986986292	-23.1952214846177	325.09127243543	0.3042	-23.19525185035	0.3050	6816580979604955776	2.4309	0.3594	-5.607	0.532	-7.053	0.482	0	1.0140e+03	3.0768e+00	18.1732	0.0033	1.3001e+03	2.4695e+01	17.5664	0.0206	1.1961e+03	1.5531e+01	17.0675	0.0141	0.4989							
325.1005801611930	-23.1935050108204	325.10053829502	0.6094	-23.19353519166	0.6592	6816580979604680192	4.7251	0.7843	-8.938	1.174	-7.010	1.090	1	8.0704e+02	5.1932e+00	18.4211	0.0070	1.0092e+03	4.5243e+01	17.8414	0.0487	1.1366e+03	3.0075e+01	17.1229	0.0287	0.7185							
325.0812514597735	-23.2014049352588	325.08120903600	0.5996	-23.20144955943	0.5465	6816580945245904512	3.1377	0.7906	-9.056	1.095	-10.364	0.870	0	7.2906e+02	5.9146e+00	18.5315	0.0088	7.2125e+02	1.3363e+01	18.2062	0.0201	7.5831e+02	1.5066e+01	17.5623	0.0216	0.6439							
325.0841998393699	-23.1792510100246	325.08419922091	0.1957	-23.17926863071	0.2053	6816581048326417152	2.5740	0.1796	-0.132	0.391	-4.093	0.324	0	2.6366e+03	6.3988e+00	17.1357	0.0026					4.1618e+03	2.2872e+02	15.7137	0.0597								
325.0982210530065	-23.2017749597413	325.09822105301	1.4175	-23.20177495974	1.6868	6816580979604662144							0	1.8427e+02	2.6660e+00	20.0247	0.0157																
325.0778939772928	-23.1840230806721	325.07789397729	2.1263	-23.18402308067	3.1444	6816581048324556544							0	5.4045e+02	3.1188e+00	18.8565	0.0063																
325.0966219830890	-23.2018098768419	325.09661886286	0.4412	-23.20183602929	0.4985	6816580979604679808	0.3129	0.5727	-0.666	0.806	-6.074	0.791	0	3.6006e+02	1.3385e+00	19.2974	0.0040																
325.0818798213995	-23.2015115525945	325.08187982140	19.6879	-23.20151155259	5.7608	6816580945245904128							0	2.0351e+02	1.9741e+00	19.9169	0.0105																
325.0857322438180	-23.2057017888761	325.08573224382	4.8473	-23.20570178888	2.0611	6816580945245216896							0	2.1606e+02	3.1087e+00	19.8519	0.0156																
325.0773075574802	-23.1838328156247	325.07730755748	2.2767	-23.18383281562	3.7253	6816581048324556288							0	9.1816e+02	4.4087e+00	18.2811	0.0052	1.6317e+03	6.3179e+01	17.3198	0.0420	1.6816e+03	5.5183e+01	16.6976	0.0356	0.6222							
325.0857783770313	-23.2053895595123	325.08578044761	0.5215	-23.20542082519	0.5865	6816580945245216768	-0.6092	0.6785	0.442	0.888	-7.262	0.930	0	3.7723e+02	2.1652e+00	19.2468	0.0062	8.1098e+02	3.7467e+01	18.0789	0.0502	8.3233e+02	2.3153e+02	17.4612	0.3020	0.6177							
325.0890114805368	-23.2050927416496	325.08900966474	0.3032	-23.20512444716	0.3231	6816580945245903872	-0.2024	0.3415	-0.388	0.603	-7.364	0.508	0	6.9673e+02	1.9999e+00	18.5807	0.0031																
325.0769865329790	-23.1839472693943	325.07698653298	0.9714	-23.18394726939	0.9091	6816581048324556032							0	5.0373e+02	1.4368e+01	18.9329	0.0310																
325.0924970852016	-23.1934850317055	325.09249708520	33.8310	-23.19348503171	52.2187	6816580979604956928							0	3.7782e+02	4.0074e+00	19.2452	0.0115																
325.0919680222062	-23.1829241311054	325.09196802221	75.6090	-23.18292413111	20.5970	6816581048326252160							0	1.3800e+03	3.1345e+01	17.8387	0.0247																
325.0807712292293	-23.1958037753220	325.08077122923	57.9737	-23.19580377532	27.4490	6816581013965398656							0	3.4688e+02	3.8807e+00	19.3379	0.0121																
325.0913340091743	-23.1933191718228	325.09133400917	4.6351	-23.19331917182	6.7981	6816580979604956672							0	4.0798e+02	3.4528e+00	19.1618	0.0092																
325.0809661782431	-23.1958950330940	325.08096617824	22.8281	-23.19589503309	6.1282	6816581013965398528							0	4.5279e+02	1.3915e+01	19.0486	0.0334																
325.0784192133032	-23.2022667388902	325.07841921330	49.0901	-23.20226673889	25.6901	6816581013965989504							0	1.5762e+02	1.5644e+00	20.1943	0.0108																
325.0696636326082	-23.1907746777715	325.06966693285	0.6464	-23.19081085473	0.7637	6816581013965398400	0.4580	0.8828	0.705	1.283	-8.402	1.278	0	2.8095e+02	1.7589e+00	19.5668	0.0068																
325.0881556666296	-23.1993683988761	325.08815566663	5.2773	-23.19936839888	2.3675	6816580945245921408							0	1.8531e+02	1.7592e+00	20.0186	0.0103																
325.0858585799164	-23.1763616794633	325.08585857992	0.8734	-23.17636167946	1.2733	6816581048326354944							0	1.6910e+03	7.8143e+00	17.6180	0.0050	3.2826e+03	2.0782e+02	16.5609	0.0687	3.6393e+03	6.3965e+01	15.8594	0.0191	0.7015							
325.0948241790577	-23.1869484907316	325.09482417906	10.9456	-23.18694849073	4.4752	6816581048326250752							0	5.7041e+02	3.0099e+00	18.7979	0.0057																
325.0880449380989	-23.1989785614309	325.08804493810	4.7943	-23.19897856143	2.1598	6816580945245921280							0	1.8969e+02	1.7138e+00	19.9932	0.0098																
325.0921391103662	-23.1907260251614	325.09213911037	67.0643	-23.19072602516	33.2156	6816580979604958080							0	1.6736e+03	2.2198e+01	17.6292	0.0144	2.8850e+03	8.8997e+01	16.7010	0.0335	2.7074e+03	7.8251e+01	16.1806	0.0314	0.5205							
325.0824090797387	-23.1962823505974	325.08240907974	1.6849	-23.19628235060	1.1541	6816581013965399936							0	4.9979e+02	1.9325e+01	18.9414	0.0420																
325.0752740677996	-23.1887458889624	325.07527406780	22.6701	-23.18874588896	40.4458	6816581013964818688							0	9.1648e+02	4.9666e+00	18.2831	0.0059																
325.0921159329272	-23.1906027003899	325.09211593293	3.9501	-23.19060270039	7.0141	6816580979604957952							0	1.3956e+03	2.1265e+01	17.8265	0.0165																
325.0828852133706	-23.1963385979528	325.08288521337	5.7266	-23.19633859795	2.2789	6816581013965399808							0	5.4041e+02	8.9512e+00	18.8566	0.0180																
325.0731471907437	-23.1933920020879	325.07314580278	0.3008	-23.19341820241	0.3193	6816581013964815232	0.7393	0.4909	-0.296	0.624	-6.085	0.504	0	6.9785e+02	2.2183e+00	18.5790	0.0035	6.5967e+02	2.2647e+01	18.3031	0.0373	6.5918e+02	4.1811e+01	17.7144	0.0689	0.5887							
325.0788858250899	-23.1852168059809	325.07888582509	21.6759	-23.18521680598	39.3836	6816581048324538496							0	3.2384e+02	7.1767e+00	19.4125	0.0241																
325.0920930119703	-23.1909328277375	325.09209301197	5.2168	-23.19093282774	15.6936	6816580979604957824							0	8.8214e+02	1.3837e+01	18.3245	0.0170																
325.0925244352581	-23.1908610283989	325.09252443526	2.4505	-23.19086102840	3.3555	6816580979604957568							0	4.2359e+02	4.5721e+00	19.1210	0.0117																
325.0884233580224	-23.2003230620321	325.08841561057	0.4175	-23.20035571363	0.4446	6816580945245218944	0.5450	0.5155	-1.654	0.762	-7.584	0.679	0	5.1222e+02	1.7097e+00	18.9147	0.0036	6.3606e+02	2.7341e+01	18.3426	0.0467	7.0761e+02	2.2786e+01	17.6374	0.0350	0.7052							
325.0919670869478	-23.1937080125750	325.09196708695	0.9947	-23.19370801258	1.6568	6816580979604957184							0	7.5803e+02	2.4099e+00	18.4892	0.0035																
325.0933439965535	-23.2076311966676	325.09334399655	25.6690	-23.20763119667	31.6141	6816580945244945280							0	1.1440e+02	2.0649e+00	20.5423	0.0196																
325.0821051144417	-23.1793971672126	325.08210511444	7.7661	-23.17939716721	9.3767	6816581048326341504							0	1.2213e+03	8.3065e+00	17.9713	0.0074	2.4183e+03	4.0970e+01	16.8926	0.0184	2.8031e+03	8.4600e+01	16.1428	0.0328	0.7498							
325.0886533284738	-23.1997459599307	325.08863468699	0.4555	-23.19977995345	0.4844	6816580945245220736	2.2369	0.6163	-3.980	0.861	-7.895	0.768	0	5.0691e+02	1.9830e+00	18.9260	0.0042	9.8428e+02	6.1921e+01	17.8686	0.0683	8.8487e+02	5.0940e+01	17.3947	0.0625	0.4739							
325.0931111797344	-23.2079226017393	325.09311117973	47.8169	-23.20792260174	38.0997	6816580945244945152							0	7.3807e+01	1.9397e+00	21.0181	0.0285																
325.0888041237463	-23.1811503907288	325.08879047164	0.1409	-23.18117841032	0.1552	6816581048326233472	0.8271	0.1756	-2.915	0.261	-6.508	0.239	0	2.3840e+04	3.7095e+01	14.7451	0.0017	1.7611e+04	1.5416e+02	14.7369	0.0095	2.4061e+04	1.3366e+02	13.8086	0.0060	0.9283			5076.00				
325.0891623756336	-23.2000395672199	325.08916237563	4.3715	-23.20003956722	5.0639	6816580945245220480							0	3.0250e+02	3.7832e+00	19.4866	0.0136																
325.0989423766188	-23.1899264441730	325.09894237662	0.9088	-23.18992644417	1.3755	6816580979606856320							1	9.1950e+02	6.7511e+00	18.2795	0.0080	1.2538e+03	3.4167e+00	17.6058	0.0030	1.8068e+03	1.2101e+01	16.6197	0.0073	0.9861							
325.0933347576287	-23.1910248992353	325.09333475763	1.6676	-23.19102489924	2.2504	6816580979604958720							0	5.3121e+02	4.0434e+00	18.8752	0.0083																
325.1012413713336	-23.1925692052777	325.10124774261	0.3145	-23.19259712764	0.3538	6816580979604683136	-0.8633	0.4281	1.360	0.603	-6.485	0.536	0	9.0224e+02	3.2656e+00	18.3001	0.0039	1.0783e+03	8.8334e+01	17.7696	0.0889	1.0063e+03	4.1083e+01	17.2551	0.0443	0.5145							
325.0985258291986	-23.2031827241366	325.09852582920	16.8850	-23.20318272414	20.3038	6816580979605662208							1	1.6097e+02	1.7859e+00	20.1715	0.0120																
325.0849064765680	-23.1834921164554	325.08490647657	31.6532	-23.18349211646	65.0609	6816581048324242688							0	1.8946e+03	3.4640e+01	17.4946	0.0199																
325.0930667015309	-23.1909068219230	325.09306670153	0.6440	-23.19090682192	0.9445	6816580979604958592							0	7.9269e+02	2.2986e+00	18.4406	0.0031																
325.1015167053985	-23.1926745473887	325.10151670540	20.4298	-23.19267454739	25.0528	6816580979604683008							0	2.0008e+02	1.5522e+00	19.9354	0.0084																
325.0929065746607	-23.1907931603073	325.09290657466	0.7116	-23.19079316031	0.6379	6816580979604958464							0	7.5619e+02	3.1895e+00	18.4918	0.0046																
325.0837138095811	-23.1968411874972	325.08370818324	0.6144	-23.19687103586	0.5393	6816581013965400320	-0.9483	0.6553	-1.201	1.039	-6.933	0.897	0	4.4065e+02	2.2955e+00	19.0781	0.0057																
325.0842171860958	-23.1928333622063	325.08421381085	0.3021	-23.19285375369	0.2808	6816581048324474240	1.4277	0.3563	-0.721	0.507	-4.736	0.446	0	1.4042e+03	2.6858e+00	17.8198	0.0021	1.1245e+03	2.6848e+01	17.7239	0.0259	1.3250e+03	1.7858e+01	16.9564	0.0146	0.7676							
325.0928126679869	-23.1899289058724	325.09281266799	1.3360	-23.18992890587	1.3812	6816580979604958208							0	1.0058e+03	4.6428e+00	18.1821	0.0050	1.7087e+03	6.6197e+01	17.2697	0.0421	1.6819e+03	1.1020e+02	16.6974	0.0711	0.5723							
325.1053305284508	-23.1963059374407	325.10533052845	20.6355	-23.19630593744	25.2972	6816580979606541824							0	9.6364e+01	1.3684e+00	20.7286	0.0154																
325.1013242714035	-23.1920215807677	325.10131730437	0.2172	-23.19205566503	0.2458	6816580979604684288	0.7581	0.2806	-1.487	0.400	-7.916	0.387	0	9.8890e+02	2.4109e+00	18.2005	0.0026	1.2020e+03	5.7283e+01	17.6516	0.0517	1.0367e+03	3.1589e+01	17.2228	0.0331	0.4289							
325.0963586735570	-23.2013798392516	325.09634668338	0.3770	-23.20141003378	0.4334	6816580979604684160	0.9991	0.4468	-2.560	0.675	-7.013	0.665	0	4.3262e+02	1.5272e+00	19.0981	0.0038	6.5703e+02	5.2412e+01	18.3074	0.0866	5.7544e+02	1.0949e+01	17.8619	0.0207	0.4455							
325.0939849261463	-23.1868372229268	325.09400094866	0.2798	-23.18686016221	0.3077	6816581048326232832	-4.7749	0.3568	3.421	0.528	-5.328	0.470	0	1.5966e+03	8.0012e+00	17.6804	0.0054																
325.0730182144300	-23.1911755327254	325.07301821443	9.3797	-23.19117553273	1.9167	6816581013965401600							0	2.1635e+02	2.4208e+00	19.8505	0.0121																
325.0828337644198	-23.1790276018288	325.08283376442	79.4768	-23.17902760183	39.7560	6816581048326342016							0	2.9653e+03	3.1392e+01	17.0082	0.0115																
325.0823488632035	-23.1954644392971	325.08234886320	1.3196	-23.19546443930	3.5734	6816581013965401472							0	2.3382e+02	2.0619e+00	19.7662	0.0096																
325.0800891986480	-23.1928647775633	325.08008919865	49.6782	-23.19286477756	39.3502	6816581013964745216							0	4.0744e+02	3.6038e+00	19.1632	0.0096																
325.0855785909055	-23.1784382978158	325.08557668121	0.0603	-23.17847248432	0.0698	6816581044030236160	0.0075	0.0697	-0.408	0.109	-7.940	0.107	0	2.1292e+04	1.2438e+01	14.8678	0.0006	1.3020e+04	5.4892e+01	15.0648	0.0046	1.8736e+04	4.5445e+01	14.0802	0.0026	0.9846			5286.90				
325.0938301338869	-23.2062975664188	325.09382101928	0.6177	-23.20632259703	0.7212	6816580945244945536	0.6039	0.7906	-1.946	1.105	-5.814	1.133	0	2.3496e+02	1.0835e+00	19.7609	0.0050	2.1288e+02	1.3581e+01	19.5310	0.0693	2.2097e+02	1.1465e+01	18.9011	0.0563	0.6299							
325.0931588773488	-23.2075546800419	325.09317160709	0.6382	-23.20758694901	0.7550	6816580945244945408	0.1235	0.7751	2.717	1.124	-7.495	1.179	0	2.3646e+02	1.5312e+00	19.7540	0.0070	3.2949e+02	1.3613e+01	19.0568	0.0449	3.5907e+02	1.4358e+01	18.3740	0.0434	0.6828							
325.0835495014041	-23.1962661492115	325.08354950140	26.1443	-23.19626614921	32.1753	6816581013965401216							0	9.4739e+02	2.8312e+00	18.2470	0.0032	1.3252e+03	4.5171e+01	17.5457	0.0370	1.3383e+03	2.0223e+01	16.9455	0.0164	0.6002							
325.0839622434090	-23.1962924026041	325.08396022674	0.2382	-23.19632283003	0.2642	6816581013965401088	-0.0174	0.3515	-0.431	0.421	-7.067	0.413	0	1.0612e+03	2.6310e+00	18.1238	0.0027	1.1942e+03	3.0350e+01	17.6587	0.0276	1.3373e+03	3.6639e+01	16.9463	0.0297	0.7124							
325.0841044792556	-23.2072523531161	325.08410447926	25.8356	-23.20725235312	50.2496	6816580945245222784							0	1.9882e+02	4.8160e+00	19.9422	0.0263																
325.0844536947424	-23.1958505388665	325.08445369474	45.8945	-23.19585053887	22.9218	6816581013965402752							0	2.6062e+02	2.2778e+00	19.6483	0.0095																
325.0928044629741	-23.1833864350057	325.09280446297	23.8806	-23.18338643501	44.6871	6816581048326343168							0	1.2154e+03	1.8535e+01	17.9765	0.0166																
325.0846873977306	-23.1954329196956	325.08467688422	0.3317	-23.19546503953	0.3483	6816581013965402624	0.9342	0.3890	-2.244	0.603	-7.460	0.535	0	7.2326e+02	2.5359e+00	18.5401	0.0038	1.0888e+03	3.3131e+01	17.7590	0.0330	9.9698e+02	3.4484e+01	17.2652	0.0376	0.4938							
325.0792623561008	-23.1935174532770	325.07926435610	0.5457	-23.19351951434	0.5787	6816581013965402496	-5.0940	0.7846	0.427	0.815	-0.479	0.944	0	9.4352e+02	4.9026e+00	18.2515	0.0056	1.4621e+03	7.0664e+01	17.4389	0.0525												
325.0958723791113	-23.2050529012430	325.09587103572	0.7147	-23.20509071581	0.8468	6816580979604668544	1.7572	0.9364	-0.287	1.251	-8.783	1.357	0	1.9695e+02	1.0785e+00	19.9525	0.0059																
325.1054682027113	-23.1948791831567	325.10546820271	2.7960	-23.19487918316	4.1571	6816580979604628992							0	3.0186e+02	1.8752e+00	19.4888	0.0067																
325.0998393052935	-23.2004678984910	325.09983930529	7.2838	-23.20046789849	17.3331	6816580979606539520							0	1.0861e+02	2.5443e+00	20.5987	0.0254																
325.1058661392612	-23.1947681608645	325.10586097565	0.2936	-23.19479989095	0.2898	6816580979604628864	0.3195	0.3519	-1.102	0.531	-7.370	0.447	0	7.4894e+02	2.1808e+00	18.5023	0.0032																
325.0868317641775	-23.1967744278835	325.08683176418	1.3883	-23.19677442788	1.7552	6816580979605663744							0	4.6754e+02	2.3839e+00	19.0138	0.0055																
325.1055627447545	-23.1952661588766	325.10556274475	20.7100	-23.19526615888	25.3987	6816580979604628736							0	9.9278e+01	2.1857e+00	20.6962	0.0239																
325.0919377348522	-23.1921948766494	325.09192406799	0.2477	-23.19222635616	0.2749	6816580979604962176	0.8119	0.3040	-2.918	0.455	-7.311	0.424	0	8.7057e+02	1.9147e+00	18.3389	0.0024	1.1144e+03	4.0897e+01	17.7338	0.0398	1.0399e+03	2.8086e+01	17.2195	0.0293	0.5144							
325.0744745034021	-23.1890711731731	325.07447450340	21.7348	-23.18907117317	40.3111	6816581013964822784							1	2.9405e+02	4.0271e+00	19.5173	0.0149																
325.0943814354786	-23.2000297633265	325.09438143548	2.0746	-23.20002976333	2.1977	6816580979605665536							0	1.6515e+02	2.8143e+00	20.1437	0.0185																
325.0741326067981	-23.1890576973675	325.07413260680	25.2750	-23.18905769737	51.4899	6816581013964822656							0	2.6741e+02	5.6404e+00	19.6204	0.0229																
325.0699597593575	-23.1973543725344	325.06995975936	3.1559	-23.19735437253	2.0166	6816581013964824448							0	2.8374e+02	1.8485e+00	19.5561	0.0071	3.3526e+02	1.8458e+01	19.0379	0.0598	2.8319e+02	7.3593e+00	18.6317	0.0282	0.4062							
325.0889996721164	-23.2078816843089	325.08899967212	1.9404	-23.20788168431	1.5909	6816580945244986752							0	5.0081e+02	1.9861e+00	18.9392	0.0043																
325.0826375633969	-23.1947834474577	325.08263057110	0.2677	-23.19481491427	0.2246	6816581013965403392	0.3395	0.3173	-1.493	0.476	-7.308	0.362	0	1.0156e+03	1.8583e+00	18.1716	0.0020	8.1711e+02	2.3496e+01	18.0707	0.0312	8.7484e+02	1.9448e+01	17.4071	0.0241	0.6636							
325.0810209122766	-23.1817102848955	325.08101202743	0.2527	-23.18174905118	0.2814	6816581048326343808	-1.1873	0.3500	-1.897	0.486	-9.004	0.452	0	1.9234e+03	1.0628e+01	17.4782	0.0060	2.7867e+03	3.0432e+01	16.7387	0.0119	3.0899e+03	2.2066e+01	16.0371	0.0078	0.7016							
325.0840884736253	-23.1955437698178	325.08408847363	2.9523	-23.19554376982	1.2798	6816581013965403264							0	2.8755e+02	1.7751e+00	19.5416	0.0067																
325.0806827839394	-23.1816344344415	325.08068278394	1.3752	-23.18163443444	2.1852	6816581048326343680							0	7.6877e+02	2.5663e+00	18.4739	0.0036																
325.0841699644557	-23.1951514059595	325.08416996446	4.5494	-23.19515140596	3.1485	6816581013965403136							0	4.1805e+02	2.8667e+00	19.1353	0.0074																
325.1030710079023	-23.1936720538466	325.10307100790	16.7994	-23.19367205385	14.1748	6816580979606538624							0	1.1626e+02	1.9645e+00	20.5248	0.0183																
325.0862174933332	-23.1807063503707	325.08621749333	37.1897	-23.18070635037	73.7054	6816581048326345600							0	2.2192e+03	2.4201e+01	17.3229	0.0118																
